source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence,datasets,source.ligand,target.receptor,ligand.pvalues,ligand.logFC,ligand.pct.1,ligand.pct.2,receptor.pvalues,receptor.logFC,receptor.pct.1,receptor.pct.2
Endothelial Progenitor,Portal Endothelial,COL4A1,ITGA1_ITGB1,0.009451436298927491,0.01,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A1,Portal Endothelial.ITGA1_ITGB1,3.924655255011372e-9,0.3673904444898549,44.88636363636363,9.210526315789473,2.824097638003519e-43,0.4516038328670117,54.39814814814815,13.588850174216027
HSC/Fibroblasts,Portal Endothelial,COL4A1,ITGA1_ITGB1,0.03676334592915542,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,Portal Endothelial.ITGA1_ITGB1,9.33013782414761e-14,0.285207742886469,67.59581881533101,49.36061381074169,2.824097638003519e-43,0.4516038328670117,54.39814814814815,13.588850174216027
Portal Endothelial,Portal Endothelial,COL4A1,ITGA1_ITGB1,0.03676334592915542,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,Portal Endothelial.ITGA1_ITGB1,1.4193819398467797e-33,0.5929022582705756,57.870370370370374,27.00348432055749,2.824097638003519e-43,0.4516038328670117,54.39814814814815,13.588850174216027
LSEC Zone 2&3 1,Portal Endothelial,COL4A1,ITGA1_ITGB1,0.03676334592915542,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A1,Portal Endothelial.ITGA1_ITGB1,1.2062380033473567e-38,0.6395646389572988,64.73029045643153,16.666666666666664,2.824097638003519e-43,0.4516038328670117,54.39814814814815,13.588850174216027
LSEC Zone 2&3 2,Portal Endothelial,COL4A1,ITGA1_ITGB1,0.05559795804167655,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A1,Portal Endothelial.ITGA1_ITGB1,1.0424746530768764e-42,0.6130251457701326,81.01851851851852,34.71264367816092,2.824097638003519e-43,0.4516038328670117,54.39814814814815,13.588850174216027
LSEC Zone 2&3 3,Portal Endothelial,COL4A1,ITGA1_ITGB1,0.058329681409028514,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A1,Portal Endothelial.ITGA1_ITGB1,1.3074446545228374e-52,0.8572608839326799,80.4953560371517,21.666666666666668,2.824097638003519e-43,0.4516038328670117,54.39814814814815,13.588850174216027
Endothelial Progenitor,LSEC Zone 1,COL4A1,ITGA1_ITGB1,0.005014142108883698,0.01,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A1,LSEC Zone 1.ITGA1_ITGB1,3.924655255011372e-9,0.3673904444898549,44.88636363636363,9.210526315789473,9.941764569371648e-7,0.23377813693673516,43.57798165137615,19.821428571428573
HSC/Fibroblasts,LSEC Zone 1,COL4A1,ITGA1_ITGB1,0.019759340019035204,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,LSEC Zone 1.ITGA1_ITGB1,9.33013782414761e-14,0.285207742886469,67.59581881533101,49.36061381074169,9.941764569371648e-7,0.23377813693673516,43.57798165137615,19.821428571428573
Portal Endothelial,LSEC Zone 1,COL4A1,ITGA1_ITGB1,0.019759340019035204,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,LSEC Zone 1.ITGA1_ITGB1,1.4193819398467797e-33,0.5929022582705756,57.870370370370374,27.00348432055749,9.941764569371648e-7,0.23377813693673516,43.57798165137615,19.821428571428573
LSEC Zone 2&3 1,LSEC Zone 1,COL4A1,ITGA1_ITGB1,0.019759340019035204,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A1,LSEC Zone 1.ITGA1_ITGB1,1.2062380033473567e-38,0.6395646389572988,64.73029045643153,16.666666666666664,9.941764569371648e-7,0.23377813693673516,43.57798165137615,19.821428571428573
LSEC Zone 2&3 2,LSEC Zone 1,COL4A1,ITGA1_ITGB1,0.030155176011705035,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A1,LSEC Zone 1.ITGA1_ITGB1,1.0424746530768764e-42,0.6130251457701326,81.01851851851852,34.71264367816092,9.941764569371648e-7,0.23377813693673516,43.57798165137615,19.821428571428573
LSEC Zone 2&3 3,LSEC Zone 1,COL4A1,ITGA1_ITGB1,0.03167873870565181,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A1,LSEC Zone 1.ITGA1_ITGB1,1.3074446545228374e-52,0.8572608839326799,80.4953560371517,21.666666666666668,9.941764569371648e-7,0.23377813693673516,43.57798165137615,19.821428571428573
Endothelial Progenitor,LSEC Zone 2&3 1,COL4A1,ITGA1_ITGB1,0.009451436298927491,0.01,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A1,LSEC Zone 2&3 1.ITGA1_ITGB1,3.924655255011372e-9,0.3673904444898549,44.88636363636363,9.210526315789473,1.468744518949986e-26,0.5090426149316578,57.67634854771784,10.68840579710145
HSC/Fibroblasts,LSEC Zone 2&3 1,COL4A1,ITGA1_ITGB1,0.03676334592915542,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,LSEC Zone 2&3 1.ITGA1_ITGB1,9.33013782414761e-14,0.285207742886469,67.59581881533101,49.36061381074169,1.468744518949986e-26,0.5090426149316578,57.67634854771784,10.68840579710145
Portal Endothelial,LSEC Zone 2&3 1,COL4A1,ITGA1_ITGB1,0.03676334592915542,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,LSEC Zone 2&3 1.ITGA1_ITGB1,1.4193819398467797e-33,0.5929022582705756,57.870370370370374,27.00348432055749,1.468744518949986e-26,0.5090426149316578,57.67634854771784,10.68840579710145
LSEC Zone 2&3 1,LSEC Zone 2&3 1,COL4A1,ITGA1_ITGB1,0.03676334592915542,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A1,LSEC Zone 2&3 1.ITGA1_ITGB1,1.2062380033473567e-38,0.6395646389572988,64.73029045643153,16.666666666666664,1.468744518949986e-26,0.5090426149316578,57.67634854771784,10.68840579710145
LSEC Zone 2&3 2,LSEC Zone 2&3 1,COL4A1,ITGA1_ITGB1,0.05559795804167655,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A1,LSEC Zone 2&3 1.ITGA1_ITGB1,1.0424746530768764e-42,0.6130251457701326,81.01851851851852,34.71264367816092,1.468744518949986e-26,0.5090426149316578,57.67634854771784,10.68840579710145
LSEC Zone 2&3 3,LSEC Zone 2&3 1,COL4A1,ITGA1_ITGB1,0.058329681409028514,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A1,LSEC Zone 2&3 1.ITGA1_ITGB1,1.3074446545228374e-52,0.8572608839326799,80.4953560371517,21.666666666666668,1.468744518949986e-26,0.5090426149316578,57.67634854771784,10.68840579710145
Endothelial Progenitor,LSEC Zone 2&3 2,COL4A1,ITGA1_ITGB1,0.0103227946441678,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A1,LSEC Zone 2&3 2.ITGA1_ITGB1,3.924655255011372e-9,0.3673904444898549,44.88636363636363,9.210526315789473,1.472212579826708e-43,0.5134223753343612,67.82407407407408,21.149425287356323
HSC/Fibroblasts,LSEC Zone 2&3 2,COL4A1,ITGA1_ITGB1,0.04005086792203174,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,LSEC Zone 2&3 2.ITGA1_ITGB1,9.33013782414761e-14,0.285207742886469,67.59581881533101,49.36061381074169,1.472212579826708e-43,0.5134223753343612,67.82407407407408,21.149425287356323
Cholangiocytes,LSEC Zone 2&3 2,COL4A1,ITGA1_ITGB1,0.0103227946441678,0.01,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Cholangiocytes.COL4A1,LSEC Zone 2&3 2.ITGA1_ITGB1,8.788201860500914e-9,0.26564348141695066,26.984126984126984,5.729166666666666,1.472212579826708e-43,0.5134223753343612,67.82407407407408,21.149425287356323
Portal Endothelial,LSEC Zone 2&3 2,COL4A1,ITGA1_ITGB1,0.04005086792203174,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,LSEC Zone 2&3 2.ITGA1_ITGB1,1.4193819398467797e-33,0.5929022582705756,57.870370370370374,27.00348432055749,1.472212579826708e-43,0.5134223753343612,67.82407407407408,21.149425287356323
LSEC Zone 1,LSEC Zone 2&3 2,COL4A1,ITGA1_ITGB1,0.0103227946441678,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 1.COL4A1,LSEC Zone 2&3 2.ITGA1_ITGB1,5.611504118406762e-4,0.21683661856995004,40.36697247706422,22.857142857142858,1.472212579826708e-43,0.5134223753343612,67.82407407407408,21.149425287356323
LSEC Zone 2&3 1,LSEC Zone 2&3 2,COL4A1,ITGA1_ITGB1,0.04005086792203174,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A1,LSEC Zone 2&3 2.ITGA1_ITGB1,1.2062380033473567e-38,0.6395646389572988,64.73029045643153,16.666666666666664,1.472212579826708e-43,0.5134223753343612,67.82407407407408,21.149425287356323
LSEC Zone 2&3 2,LSEC Zone 2&3 2,COL4A1,ITGA1_ITGB1,0.06046402043585553,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A1,LSEC Zone 2&3 2.ITGA1_ITGB1,1.0424746530768764e-42,0.6130251457701326,81.01851851851852,34.71264367816092,1.472212579826708e-43,0.5134223753343612,67.82407407407408,21.149425287356323
LSEC Zone 2&3 3,LSEC Zone 2&3 2,COL4A1,ITGA1_ITGB1,0.0634187753475459,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A1,LSEC Zone 2&3 2.ITGA1_ITGB1,1.3074446545228374e-52,0.8572608839326799,80.4953560371517,21.666666666666668,1.472212579826708e-43,0.5134223753343612,67.82407407407408,21.149425287356323
Endothelial Progenitor,LSEC Zone 2&3 3,COL4A1,ITGA1_ITGB1,0.0103227946441678,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A1,LSEC Zone 2&3 3.ITGA1_ITGB1,3.924655255011372e-9,0.3673904444898549,44.88636363636363,9.210526315789473,3.650339096832796e-29,0.4955150170519341,63.777089783281724,19.333333333333332
HSC/Fibroblasts,LSEC Zone 2&3 3,COL4A1,ITGA1_ITGB1,0.04005086792203174,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,LSEC Zone 2&3 3.ITGA1_ITGB1,9.33013782414761e-14,0.285207742886469,67.59581881533101,49.36061381074169,3.650339096832796e-29,0.4955150170519341,63.777089783281724,19.333333333333332
Cholangiocytes,LSEC Zone 2&3 3,COL4A1,ITGA1_ITGB1,0.0103227946441678,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Cholangiocytes.COL4A1,LSEC Zone 2&3 3.ITGA1_ITGB1,8.788201860500914e-9,0.26564348141695066,26.984126984126984,5.729166666666666,3.650339096832796e-29,0.4955150170519341,63.777089783281724,19.333333333333332
Portal Endothelial,LSEC Zone 2&3 3,COL4A1,ITGA1_ITGB1,0.04005086792203174,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,LSEC Zone 2&3 3.ITGA1_ITGB1,1.4193819398467797e-33,0.5929022582705756,57.870370370370374,27.00348432055749,3.650339096832796e-29,0.4955150170519341,63.777089783281724,19.333333333333332
LSEC Zone 1,LSEC Zone 2&3 3,COL4A1,ITGA1_ITGB1,0.0103227946441678,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 1.COL4A1,LSEC Zone 2&3 3.ITGA1_ITGB1,5.611504118406762e-4,0.21683661856995004,40.36697247706422,22.857142857142858,3.650339096832796e-29,0.4955150170519341,63.777089783281724,19.333333333333332
LSEC Zone 2&3 1,LSEC Zone 2&3 3,COL4A1,ITGA1_ITGB1,0.04005086792203174,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A1,LSEC Zone 2&3 3.ITGA1_ITGB1,1.2062380033473567e-38,0.6395646389572988,64.73029045643153,16.666666666666664,3.650339096832796e-29,0.4955150170519341,63.777089783281724,19.333333333333332
LSEC Zone 2&3 2,LSEC Zone 2&3 3,COL4A1,ITGA1_ITGB1,0.06046402043585553,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A1,LSEC Zone 2&3 3.ITGA1_ITGB1,1.0424746530768764e-42,0.6130251457701326,81.01851851851852,34.71264367816092,3.650339096832796e-29,0.4955150170519341,63.777089783281724,19.333333333333332
LSEC Zone 2&3 3,LSEC Zone 2&3 3,COL4A1,ITGA1_ITGB1,0.0634187753475459,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A1,LSEC Zone 2&3 3.ITGA1_ITGB1,1.3074446545228374e-52,0.8572608839326799,80.4953560371517,21.666666666666668,3.650339096832796e-29,0.4955150170519341,63.777089783281724,19.333333333333332
Endothelial Progenitor,IZ 1,COL4A1,ITGA1_ITGB1,0.009451436298927491,0.01,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A1,IZ 1.ITGA1_ITGB1,3.924655255011372e-9,0.3673904444898549,44.88636363636363,9.210526315789473,5.363868671629668e-35,0.407763235294639,65.27131782945736,24.666666666666664
HSC/Fibroblasts,IZ 1,COL4A1,ITGA1_ITGB1,0.03676334592915542,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,IZ 1.ITGA1_ITGB1,9.33013782414761e-14,0.285207742886469,67.59581881533101,49.36061381074169,5.363868671629668e-35,0.407763235294639,65.27131782945736,24.666666666666664
Portal Endothelial,IZ 1,COL4A1,ITGA1_ITGB1,0.03676334592915542,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,IZ 1.ITGA1_ITGB1,1.4193819398467797e-33,0.5929022582705756,57.870370370370374,27.00348432055749,5.363868671629668e-35,0.407763235294639,65.27131782945736,24.666666666666664
LSEC Zone 2&3 1,IZ 1,COL4A1,ITGA1_ITGB1,0.03676334592915542,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A1,IZ 1.ITGA1_ITGB1,1.2062380033473567e-38,0.6395646389572988,64.73029045643153,16.666666666666664,5.363868671629668e-35,0.407763235294639,65.27131782945736,24.666666666666664
LSEC Zone 2&3 2,IZ 1,COL4A1,ITGA1_ITGB1,0.05559795804167655,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A1,IZ 1.ITGA1_ITGB1,1.0424746530768764e-42,0.6130251457701326,81.01851851851852,34.71264367816092,5.363868671629668e-35,0.407763235294639,65.27131782945736,24.666666666666664
LSEC Zone 2&3 3,IZ 1,COL4A1,ITGA1_ITGB1,0.058329681409028514,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A1,IZ 1.ITGA1_ITGB1,1.3074446545228374e-52,0.8572608839326799,80.4953560371517,21.666666666666668,5.363868671629668e-35,0.407763235294639,65.27131782945736,24.666666666666664
Endothelial Progenitor,IZ 2,COL4A1,ITGA1_ITGB1,0.010675455345360595,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A1,IZ 2.ITGA1_ITGB1,3.924655255011372e-9,0.3673904444898549,44.88636363636363,9.210526315789473,1.7460641583618878e-15,0.3781611480252226,66.50246305418719,30.67528735632184
HSC/Fibroblasts,IZ 2,COL4A1,ITGA1_ITGB1,0.041376676785357856,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,IZ 2.ITGA1_ITGB1,9.33013782414761e-14,0.285207742886469,67.59581881533101,49.36061381074169,1.7460641583618878e-15,0.3781611480252226,66.50246305418719,30.67528735632184
Cholangiocytes,IZ 2,COL4A1,ITGA1_ITGB1,0.010675455345360595,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Cholangiocytes.COL4A1,IZ 2.ITGA1_ITGB1,8.788201860500914e-9,0.26564348141695066,26.984126984126984,5.729166666666666,1.7460641583618878e-15,0.3781611480252226,66.50246305418719,30.67528735632184
Portal Endothelial,IZ 2,COL4A1,ITGA1_ITGB1,0.041376676785357856,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,IZ 2.ITGA1_ITGB1,1.4193819398467797e-33,0.5929022582705756,57.870370370370374,27.00348432055749,1.7460641583618878e-15,0.3781611480252226,66.50246305418719,30.67528735632184
LSEC Zone 1,IZ 2,COL4A1,ITGA1_ITGB1,0.010675455345360595,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 1.COL4A1,IZ 2.ITGA1_ITGB1,5.611504118406762e-4,0.21683661856995004,40.36697247706422,22.857142857142858,1.7460641583618878e-15,0.3781611480252226,66.50246305418719,30.67528735632184
LSEC Zone 2&3 1,IZ 2,COL4A1,ITGA1_ITGB1,0.041376676785357856,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A1,IZ 2.ITGA1_ITGB1,1.2062380033473567e-38,0.6395646389572988,64.73029045643153,16.666666666666664,1.7460641583618878e-15,0.3781611480252226,66.50246305418719,30.67528735632184
LSEC Zone 2&3 2,IZ 2,COL4A1,ITGA1_ITGB1,0.06242162783104819,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A1,IZ 2.ITGA1_ITGB1,1.0424746530768764e-42,0.6130251457701326,81.01851851851852,34.71264367816092,1.7460641583618878e-15,0.3781611480252226,66.50246305418719,30.67528735632184
LSEC Zone 2&3 3,IZ 2,COL4A1,ITGA1_ITGB1,0.06546538133445559,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A1,IZ 2.ITGA1_ITGB1,1.3074446545228374e-52,0.8572608839326799,80.4953560371517,21.666666666666668,1.7460641583618878e-15,0.3781611480252226,66.50246305418719,30.67528735632184
Endothelial Progenitor,IZ 3,COL4A1,ITGA1_ITGB1,0.0103227946441678,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A1,IZ 3.ITGA1_ITGB1,3.924655255011372e-9,0.3673904444898549,44.88636363636363,9.210526315789473,3.1829596244330673e-10,0.34195285501702055,61.38059701492538,33.985102420856606
HSC/Fibroblasts,IZ 3,COL4A1,ITGA1_ITGB1,0.04005086792203174,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,IZ 3.ITGA1_ITGB1,9.33013782414761e-14,0.285207742886469,67.59581881533101,49.36061381074169,3.1829596244330673e-10,0.34195285501702055,61.38059701492538,33.985102420856606
Cholangiocytes,IZ 3,COL4A1,ITGA1_ITGB1,0.0103227946441678,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Cholangiocytes.COL4A1,IZ 3.ITGA1_ITGB1,8.788201860500914e-9,0.26564348141695066,26.984126984126984,5.729166666666666,3.1829596244330673e-10,0.34195285501702055,61.38059701492538,33.985102420856606
Portal Endothelial,IZ 3,COL4A1,ITGA1_ITGB1,0.04005086792203174,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,IZ 3.ITGA1_ITGB1,1.4193819398467797e-33,0.5929022582705756,57.870370370370374,27.00348432055749,3.1829596244330673e-10,0.34195285501702055,61.38059701492538,33.985102420856606
LSEC Zone 1,IZ 3,COL4A1,ITGA1_ITGB1,0.0103227946441678,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 1.COL4A1,IZ 3.ITGA1_ITGB1,5.611504118406762e-4,0.21683661856995004,40.36697247706422,22.857142857142858,3.1829596244330673e-10,0.34195285501702055,61.38059701492538,33.985102420856606
LSEC Zone 2&3 1,IZ 3,COL4A1,ITGA1_ITGB1,0.04005086792203174,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A1,IZ 3.ITGA1_ITGB1,1.2062380033473567e-38,0.6395646389572988,64.73029045643153,16.666666666666664,3.1829596244330673e-10,0.34195285501702055,61.38059701492538,33.985102420856606
LSEC Zone 2&3 2,IZ 3,COL4A1,ITGA1_ITGB1,0.06046402043585553,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A1,IZ 3.ITGA1_ITGB1,1.0424746530768764e-42,0.6130251457701326,81.01851851851852,34.71264367816092,3.1829596244330673e-10,0.34195285501702055,61.38059701492538,33.985102420856606
LSEC Zone 2&3 3,IZ 3,COL4A1,ITGA1_ITGB1,0.0634187753475459,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A1,IZ 3.ITGA1_ITGB1,1.3074446545228374e-52,0.8572608839326799,80.4953560371517,21.666666666666668,3.1829596244330673e-10,0.34195285501702055,61.38059701492538,33.985102420856606
Endothelial Progenitor,IZ 4,COL4A1,ITGA1_ITGB1,0.009451436298927491,0.01,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A1,IZ 4.ITGA1_ITGB1,3.924655255011372e-9,0.3673904444898549,44.88636363636363,9.210526315789473,4.080252927632035e-21,0.38420382116291396,61.350844277673545,25.213675213675216
HSC/Fibroblasts,IZ 4,COL4A1,ITGA1_ITGB1,0.03676334592915542,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,IZ 4.ITGA1_ITGB1,9.33013782414761e-14,0.285207742886469,67.59581881533101,49.36061381074169,4.080252927632035e-21,0.38420382116291396,61.350844277673545,25.213675213675216
Portal Endothelial,IZ 4,COL4A1,ITGA1_ITGB1,0.03676334592915542,0,COL4A1_ITGA1_ITGB1,COL4A1 - (ITGA1+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,IZ 4.ITGA1_ITGB1,1.4193819398467797e-33,0.5929022582705756,57.870370370370374,27.00348432055749,4.080252927632035e-21,0.38420382116291396,61.350844277673545,25.213675213675216
